0,0,0,0
-5.4569013,106.1587537,1:00 AM - 1:15 AM,CGPositive
-5.4144625,106.4232132,1:00 AM - 1:15 AM,CGPositive
-5.5172213,106.2146621,1:00 AM - 1:15 AM,CGPositive
-5.2710924,106.5384179,1:00 AM - 1:15 AM,CGPositive
-5.7167243,106.3363828,1:00 AM - 1:15 AM,CGPositive
-5.7908850,106.4236560,1:00 AM - 1:15 AM,CGPositive
-9.7920993,107.1061890,1:00 AM - 1:15 AM,CGPositive
-9.7777152,107.0532130,1:00 AM - 1:15 AM,CGPositive
-5.7636265,106.4091233,1:00 AM - 1:15 AM,CGPositive
-9.6351942,106.9238341,1:00 AM - 1:15 AM,CGPositive
-5.7876290,106.4538910,1:00 AM - 1:15 AM,CGPositive
-5.8561748,106.4685262,1:00 AM - 1:15 AM,CGPositive
-9.5259272,107.0721235,1:00 AM - 1:15 AM,CGPositive
-5.7367378,106.3154605,1:15 AM - 1:30 AM,CGPositive
-9.0496086,106.9467114,1:15 AM - 1:30 AM,CGPositive
-9.0910809,107.0501666,1:15 AM - 1:30 AM,CGPositive
-5.8219964,106.3871784,1:15 AM - 1:30 AM,CGPositive
-5.8007774,106.4339607,1:15 AM - 1:30 AM,CGPositive
-8.1951861,106.7704308,1:15 AM - 1:30 AM,CGPositive
-8.4267776,106.8867900,1:15 AM - 1:30 AM,CGPositive
-5.9092243,106.4338449,1:15 AM - 1:30 AM,CGPositive
-5.8504220,106.6089035,1:15 AM - 1:30 AM,CGPositive
-8.4434786,106.7744611,1:15 AM - 1:30 AM,CGPositive
-8.3020520,106.8223096,1:15 AM - 1:30 AM,CGPositive
-5.8029998,106.4175524,1:15 AM - 1:30 AM,CGPositive
-5.8290239,106.4799091,1:15 AM - 1:30 AM,CGPositive
-8.4064102,106.9550736,1:15 AM - 1:30 AM,CGPositive
-8.4535302,106.9031525,1:15 AM - 1:30 AM,CGPositive
-5.8239052,106.4791451,1:15 AM - 1:30 AM,CGPositive
-5.8009318,106.4282331,1:30 AM - 1:45 AM,CGPositive
-8.5508310,106.9477724,1:30 AM - 1:45 AM,CGPositive
-5.7889103,106.4957633,1:30 AM - 1:45 AM,CGPositive
-5.8322427,106.5078910,1:30 AM - 1:45 AM,CGPositive
-8.6037945,106.8927823,1:30 AM - 1:45 AM,CGPositive
-5.7882028,106.5217535,1:30 AM - 1:45 AM,CGPositive
-5.9009377,106.4310932,1:30 AM - 1:45 AM,CGPositive
-8.8206921,106.9716724,1:30 AM - 1:45 AM,CGPositive
-5.7735912,106.3741448,1:30 AM - 1:45 AM,CGPositive
-5.7673880,106.4031920,1:30 AM - 1:45 AM,CGPositive
-8.6303185,106.9711156,1:30 AM - 1:45 AM,CGPositive
-5.8069939,106.4856428,1:30 AM - 1:45 AM,CGPositive
-5.8538186,106.4482992,1:30 AM - 1:45 AM,CGPositive
-8.6616554,106.8146674,1:30 AM - 1:45 AM,CGPositive
-5.8188433,106.4373743,1:30 AM - 1:45 AM,CGPositive
-5.6783672,106.5539491,1:30 AM - 1:45 AM,CGPositive
-5.7947450,106.4414395,1:30 AM - 1:45 AM,CGPositive
-8.4297154,106.9583047,1:30 AM - 1:45 AM,CGPositive
-5.6849895,106.5246030,1:30 AM - 1:45 AM,CGPositive
-5.7532650,106.4315650,1:30 AM - 1:45 AM,CGPositive
-5.7728450,106.4257539,1:30 AM - 1:45 AM,CGPositive
-5.7239794,106.3606687,1:30 AM - 1:45 AM,CGPositive
-5.7323164,106.4871644,1:30 AM - 1:45 AM,CGPositive
-8.2370383,106.7554072,1:45 AM - 2:00 AM,CGPositive
-5.8287206,106.4229162,1:45 AM - 2:00 AM,CGPositive
-8.3695991,106.9082101,1:45 AM - 2:00 AM,CGPositive
-8.1143062,106.9059540,1:45 AM - 2:00 AM,CGPositive
-8.2108188,106.7586824,1:45 AM - 2:00 AM,CGPositive
-5.6814665,106.5310004,1:45 AM - 2:00 AM,CGPositive
-5.6660827,106.4233819,1:45 AM - 2:00 AM,CGPositive
-5.7911059,106.4806041,1:45 AM - 2:00 AM,CGPositive
-5.6511865,106.3527417,1:45 AM - 2:00 AM,CGPositive
-5.7917659,106.5361888,1:45 AM - 2:00 AM,CGPositive
-5.6942726,106.5509500,1:45 AM - 2:00 AM,CGPositive
-8.2357282,106.8150445,1:45 AM - 2:00 AM,CGPositive
-8.1176111,106.7254809,1:45 AM - 2:00 AM,CGPositive
-5.6559178,106.2483576,1:45 AM - 2:00 AM,CGPositive
-5.7204217,106.3720996,1:45 AM - 2:00 AM,CGPositive
-5.7789002,106.3551934,1:45 AM - 2:00 AM,CGPositive
-5.7103022,106.4035196,1:45 AM - 2:00 AM,CGPositive
-5.7593909,106.3554390,1:45 AM - 2:00 AM,CGPositive
-5.6925893,106.2859342,1:45 AM - 2:00 AM,CGPositive
-5.7648478,106.4734478,1:45 AM - 2:00 AM,CGPositive
-5.6926023,106.3843589,1:45 AM - 2:00 AM,CGPositive
-8.1781586,106.9364331,1:45 AM - 2:00 AM,CGPositive
-5.5213283,106.3705503,1:45 AM - 2:00 AM,CGPositive
-5.6086090,106.3169071,1:45 AM - 2:00 AM,CGPositive
-8.2082220,106.8340761,1:45 AM - 2:00 AM,CGPositive
-5.5427899,106.5353804,1:45 AM - 2:00 AM,CGPositive
-5.5879258,106.4840347,1:45 AM - 2:00 AM,CGPositive
-8.3605095,106.9389660,1:45 AM - 2:00 AM,CGPositive
-5.6029546,106.4325932,1:45 AM - 2:00 AM,CGPositive
-5.3721511,106.3699606,1:45 AM - 2:00 AM,CGPositive
-5.5012528,106.4064422,1:45 AM - 2:00 AM,CGPositive
-5.5417767,106.1408476,1:45 AM - 2:00 AM,CGPositive
-8.4996873,106.7941216,1:45 AM - 2:00 AM,CGPositive
-8.2455487,106.8796818,1:45 AM - 2:00 AM,CGPositive
-5.5812227,106.3651448,1:45 AM - 2:00 AM,CGPositive
-8.2842769,106.9138982,1:45 AM - 2:00 AM,CGPositive
-5.8387108,106.4060250,1:45 AM - 2:00 AM,CGPositive
-5.7365647,106.3554536,1:45 AM - 2:00 AM,CGPositive
-5.7204997,106.3118599,1:45 AM - 2:00 AM,CGPositive
-5.7067066,106.4982371,1:45 AM - 2:00 AM,CGPositive
-5.8814537,106.3818080,1:45 AM - 2:00 AM,CGPositive
-5.8415077,106.3723396,1:45 AM - 2:00 AM,CGPositive
-5.7883124,106.5505491,1:45 AM - 2:00 AM,CGPositive
-5.7513637,106.5367152,2:00 AM - 2:15 AM,CGPositive
-9.2027999,106.9411315,2:00 AM - 2:15 AM,CGPositive
-5.7132899,106.5722184,2:00 AM - 2:15 AM,CGPositive
-5.8009951,106.4211327,2:00 AM - 2:15 AM,CGPositive
-5.7661566,106.5653870,2:00 AM - 2:15 AM,CGPositive
-9.4856437,106.8671579,2:00 AM - 2:15 AM,CGPositive
-5.7182799,106.5329617,2:00 AM - 2:15 AM,CGPositive
-5.6896854,106.5638659,2:00 AM - 2:15 AM,CGPositive
-5.7033099,106.5715919,2:00 AM - 2:15 AM,CGPositive
-6.6235347,106.6676199,2:00 AM - 2:15 AM,CGPositive
-9.8059032,106.8685826,2:00 AM - 2:15 AM,CGPositive
-5.8309070,106.4107555,2:00 AM - 2:15 AM,CGPositive
-5.6947601,106.5712407,2:00 AM - 2:15 AM,CGPositive
-5.8614021,106.4435517,2:00 AM - 2:15 AM,CGPositive
-5.6936556,106.4371598,2:00 AM - 2:15 AM,CGPositive
-5.8099729,106.3924975,2:00 AM - 2:15 AM,CGPositive
-5.7265722,106.4293430,2:00 AM - 2:15 AM,CGPositive
-9.6229607,106.8970550,2:00 AM - 2:15 AM,CGPositive
-5.8874119,106.3969116,2:00 AM - 2:15 AM,CGPositive
-5.7927408,106.4367784,2:00 AM - 2:15 AM,CGPositive
-5.7790394,106.4777855,2:00 AM - 2:15 AM,CGPositive
-5.8957228,106.4178075,2:00 AM - 2:15 AM,CGPositive
-5.7414410,106.5777181,2:00 AM - 2:15 AM,CGPositive
-5.6464920,106.5149381,2:00 AM - 2:15 AM,CGPositive
-5.7448274,106.5964251,2:00 AM - 2:15 AM,CGPositive
-5.7125431,106.5654577,2:00 AM - 2:15 AM,CGPositive
-5.7056537,106.6175919,2:00 AM - 2:15 AM,CGPositive
5.0006438,88.9113809,2:00 AM - 2:15 AM,CGPositive
-5.8405076,106.5924157,2:00 AM - 2:15 AM,CGPositive
-5.7156907,106.5660156,2:00 AM - 2:15 AM,CGPositive
-5.8355522,106.4611183,2:00 AM - 2:15 AM,CGPositive
-5.7683914,106.5455459,2:00 AM - 2:15 AM,CGPositive
-6.6565982,106.6957669,2:00 AM - 2:15 AM,CGPositive
-5.6895846,106.5742352,2:00 AM - 2:15 AM,CGPositive
-5.7531720,106.4640402,2:00 AM - 2:15 AM,CGPositive
4.9125676,88.4271045,2:15 AM - 2:30 AM,CGPositive
-5.6465189,106.5848119,2:15 AM - 2:30 AM,CGPositive
-5.5562318,106.5309613,2:15 AM - 2:30 AM,CGPositive
-5.8167401,106.3581998,2:15 AM - 2:30 AM,CGPositive
6.0952327,85.8968708,2:15 AM - 2:30 AM,CGPositive
-5.5708287,106.5197988,2:15 AM - 2:30 AM,CGPositive
-8.3034541,106.8425365,2:15 AM - 2:30 AM,CGPositive
8.6707170,88.4978890,2:15 AM - 2:30 AM,CGPositive
-5.7158261,106.3504967,2:15 AM - 2:30 AM,CGPositive
-5.6221292,106.5088224,2:15 AM - 2:30 AM,CGPositive
-5.2157427,106.1848543,2:15 AM - 2:30 AM,CGPositive
-8.2808008,106.8780673,2:15 AM - 2:30 AM,CGPositive
-4.7434836,105.8727331,2:15 AM - 2:30 AM,CGPositive
-5.0268431,106.3765358,2:15 AM - 2:30 AM,CGPositive
-4.9103467,106.1912352,2:15 AM - 2:30 AM,CGPositive
-8.1035704,106.9158980,2:15 AM - 2:30 AM,CGPositive
-4.9369595,106.1099982,2:15 AM - 2:30 AM,CGPositive
-4.8649123,106.0461148,2:15 AM - 2:30 AM,CGPositive
-4.8071148,106.3247624,2:15 AM - 2:30 AM,CGPositive
-3.1751162,102.4097957,2:15 AM - 2:30 AM,CGPositive
-4.8141747,105.6535150,2:15 AM - 2:30 AM,CGPositive
-4.2645923,102.2243523,2:15 AM - 2:30 AM,CGPositive
-8.2098335,106.8714864,2:15 AM - 2:30 AM,CGPositive
-3.8928658,102.8033335,2:15 AM - 2:30 AM,CGPositive
-3.3393678,102.5884086,2:15 AM - 2:30 AM,CGPositive
-8.2199272,106.7871680,2:15 AM - 2:30 AM,CGPositive
-8.2065415,106.8256203,2:15 AM - 2:30 AM,CGPositive
