id,epoch_ms,datetime_utc,latitude,longitude,type
1,1559408406000,2019-06-01 17:00:06.000,-6.33355524350458,105.077601820358,2
2,1559408414000,2019-06-01 17:00:14.000,-5.43093155505386,104.984212612258,0
3,1559408430000,2019-06-01 17:00:30.000,-1.38391503330771,106.566596279065,2
4,1559408446000,2019-06-01 17:00:46.000,-5.03349876087872,103.335333701214,2
5,1559408449000,2019-06-01 17:00:49.000,-5.31219040049714,104.577942122634,2
6,1559408451000,2019-06-01 17:00:51.000,-1.72148715152153,109.810661191867,2
7,1559408453000,2019-06-01 17:00:53.000,-4.03762267086489,107.49527330693,2
8,1559408453000,2019-06-01 17:00:53.000,-4.44820366948482,107.435460384236,1
9,1559408460000,2019-06-01 17:01:00.000,-5.4034106523399,104.188042720239,2
10,1559408465000,2019-06-01 17:01:05.000,-6.2037654175958,104.486106902819,2
11,1559408473000,2019-06-01 17:01:13.000,-3.88297866171866,107.190238412748,0
12,1559408484000,2019-06-01 17:01:24.000,-5.42393520037953,104.31664537028,2
13,1559408489000,2019-06-01 17:01:29.000,-5.45779489839635,104.410177855241,2
14,1559408500000,2019-06-01 17:01:40.000,-5.15838293169565,106.076955035987,0
15,1559408510000,2019-06-01 17:01:50.000,-5.56710367636629,104.717066372704,2
16,1559408526000,2019-06-01 17:02:06.000,-1.49483082479423,107.652640189785,1
17,1559408536000,2019-06-01 17:02:16.000,-5.29101266061805,105.930611197005,2
18,1559408540000,2019-06-01 17:02:20.000,-3.56970877331689,107.216219847811,2
19,1559408544000,2019-06-01 17:02:24.000,-3.09767293571384,107.889210234673,2
20,1559408547000,2019-06-01 17:02:27.000,-4.03965162098485,106.70560978389,2
21,1559408548000,2019-06-01 17:02:28.000,-3.0714738536887,107.052165147924,0
22,1559408552000,2019-06-01 17:02:32.000,-5.52809169531569,104.341714647067,2
23,1559408552000,2019-06-01 17:02:32.000,-5.18974375690118,104.336453092429,0
24,1559408553000,2019-06-01 17:02:33.000,-3.2485867121854,108.03442903396,2
25,1559408557000,2019-06-01 17:02:37.000,-5.46744687516547,104.763037237088,2
26,1559408561000,2019-06-01 17:02:41.000,-3.62885096708659,107.613875161151,1
27,1559408565000,2019-06-01 17:02:45.000,-6.3796461348406,104.263558474581,2
28,1559408591000,2019-06-01 17:03:11.000,-5.0105373011244,104.717831972508,0
29,1559408592000,2019-06-01 17:03:12.000,-2.95245577412899,106.593517451844,1
30,1559408593000,2019-06-01 17:03:13.000,-2.71981243081136,106.518398180076,1
31,1559408615000,2019-06-01 17:03:35.000,-2.53015685538211,106.356575623026,0
32,1559408626000,2019-06-01 17:03:46.000,-2.27345443201237,107.69988987768,0
33,1559408659000,2019-06-01 17:04:19.000,-2.30424400510885,106.291758666364,1
34,1559408674000,2019-06-01 17:04:34.000,-3.0468577825768,107.386947538447,1
35,1559408677000,2019-06-01 17:04:37.000,-5.45464253251152,104.372222573254,0
36,1559408677000,2019-06-01 17:04:37.000,-5.32731806270088,104.300310223993,0
37,1559408679000,2019-06-01 17:04:39.000,-2.67063855001606,109.341847019932,2
38,1559408679000,2019-06-01 17:04:39.000,-4.95414031816505,105.819155180788,2
39,1559408688000,2019-06-01 17:04:48.000,-3.04457067665521,107.761492527565,2
40,1559408701000,2019-06-01 17:05:01.000,-3.10727743706468,106.99783222608,2
41,1559408701000,2019-06-01 17:05:01.000,-6.10736298409667,104.581680160975,0
42,1559408701000,2019-06-01 17:05:01.000,-6.2422502842356,104.193678867704,0
43,1559408701000,2019-06-01 17:05:01.000,-2.36110686680731,106.973445649885,2
44,1559408705000,2019-06-01 17:05:05.000,-6.43299287160187,104.794636147022,2
45,1559408732000,2019-06-01 17:05:32.000,-5.35222939882196,104.150979445052,0
46,1559408734000,2019-06-01 17:05:34.000,-6.22775334033612,104.435271047342,2
47,1559408742000,2019-06-01 17:05:42.000,-5.70832292557656,104.427838264581,2
48,1559408743000,2019-06-01 17:05:43.000,-5.64023970085226,104.32763829693,2
49,1559408751000,2019-06-01 17:05:51.000,-6.38762719673765,104.792410350468,0
50,1559408756000,2019-06-01 17:05:56.000,-4.37739751374247,106.722815261272,2
