id,epoch_ms,datetime_utc,latitude,longitude,type
1,1560358800000,2019-06-12 17:00:00.000,-4.7876654214143,108.933179609644,2
2,1560358800000,2019-06-12 17:00:00.000,-4.43668671923349,109.155746795482,2
3,1560358813000,2019-06-12 17:00:13.000,-3.07964891778602,107.1262370911,0
4,1560358822000,2019-06-12 17:00:22.000,-4.92656359179363,104.805417802167,1
5,1560358822000,2019-06-12 17:00:22.000,-5.04938174717644,104.768018134477,1
6,1560358845000,2019-06-12 17:00:45.000,-4.8013986516044,108.970058021595,2
7,1560358852000,2019-06-12 17:00:52.000,-4.35311122661376,109.037607395649,1
8,1560358852000,2019-06-12 17:00:52.000,-4.37230961587002,108.806322345128,1
9,1560358864000,2019-06-12 17:01:04.000,-5.10397671817826,104.734332177539,2
10,1560358930000,2019-06-12 17:02:10.000,-4.63996091451151,108.811024303654,2
11,1560358950000,2019-06-12 17:02:30.000,-4.83550619981168,109.003457598612,1
12,1560358950000,2019-06-12 17:02:30.000,-4.62648631506569,109.082319730253,2
13,1560358999000,2019-06-12 17:03:19.000,-5.26751547675658,105.250467729704,2
14,1560359008000,2019-06-12 17:03:28.000,-5.12788946319261,103.131810801516,2
15,1560359010000,2019-06-12 17:03:30.000,-0.620306228564456,105.901903087041,2
16,1560359022000,2019-06-12 17:03:42.000,-4.77452547938155,108.827246031553,2
17,1560359022000,2019-06-12 17:03:42.000,-4.52455912171077,108.787037026298,2
18,1560359022000,2019-06-12 17:03:42.000,-4.69943640242061,109.076891680883,1
19,1560359032000,2019-06-12 17:03:52.000,-5.60904159709419,102.966041218664,0
20,1560359064000,2019-06-12 17:04:24.000,-5.48614710034978,102.840853740612,1
21,1560359152000,2019-06-12 17:05:52.000,-3.16809121918621,107.079076858173,2
22,1560359179000,2019-06-12 17:06:19.000,-4.49432511686725,108.864973164893,1
23,1560359193000,2019-06-12 17:06:33.000,-4.43723139537358,108.774519056708,2
24,1560359223000,2019-06-12 17:07:03.000,-4.92371788714458,108.971530968243,2
25,1560359223000,2019-06-12 17:07:03.000,-4.61898496622271,109.087353008038,1
26,1560359265000,2019-06-12 17:07:45.000,-5.48279572919128,103.039325692383,2
27,1560359269000,2019-06-12 17:07:49.000,-3.54240355538344,109.702272384205,1
28,1560359275000,2019-06-12 17:07:55.000,-4.86154134129729,108.761464874912,2
29,1560359330000,2019-06-12 17:08:50.000,-6.07059470787993,102.893948467527,2
30,1560359339000,2019-06-12 17:08:59.000,-4.96173562898682,108.900259347255,1
31,1560359339000,2019-06-12 17:08:59.000,-4.62618047976216,109.032880656291,1
32,1560359343000,2019-06-12 17:09:03.000,-6.94261353782673,102.079043338472,0
33,1560359400000,2019-06-12 17:10:00.000,-5.63521368836911,104.109033834105,2
34,1560359457000,2019-06-12 17:10:57.000,-7.55643403861828,102.789895383357,2
35,1560359466000,2019-06-12 17:11:06.000,-4.95848920099138,108.831188474299,2
36,1560359474000,2019-06-12 17:11:14.000,-7.3320223036314,103.208602592107,2
37,1560359547000,2019-06-12 17:12:27.000,-7.40967140834411,103.647425773086,0
38,1560359549000,2019-06-12 17:12:29.000,-4.83580043534193,108.698364187271,1
39,1560359620000,2019-06-12 17:13:40.000,-6.96635408564925,102.740201022584,2
40,1560359631000,2019-06-12 17:13:51.000,-3.95197009633491,102.711908042966,0
41,1560359671000,2019-06-12 17:14:31.000,-7.21199278257894,105.30283601509,2
42,1560359672000,2019-06-12 17:14:32.000,-4.70911219027395,108.768033938399,1
43,1560359673000,2019-06-12 17:14:33.000,-3.21095494253125,109.452925541636,2
44,1560359673000,2019-06-12 17:14:33.000,-4.54661994220659,108.770675088509,1
45,1560359700000,2019-06-12 17:15:00.000,-5.90146081541874,102.116459167274,2
46,1560359715000,2019-06-12 17:15:15.000,-7.17209111091695,105.113783435389,0
47,1560359754000,2019-06-12 17:15:54.000,-5.05116025318378,108.774759716169,2
48,1560359764000,2019-06-12 17:16:04.000,-5.16995978275846,102.17246135871,2
