id,epoch_ms,datetime_utc,latitude,longitude,type
1,1561568421000,2019-06-26 17:00:21.000,-5.90089560875856,106.531515888294,2
2,1561568428000,2019-06-26 17:00:28.000,-6.12229872720365,106.639268653099,2
3,1561568451000,2019-06-26 17:00:51.000,-2.60685910635555,108.77609072886,2
4,1561568455000,2019-06-26 17:00:55.000,-6.15045976133872,106.637863223132,2
5,1561568455000,2019-06-26 17:00:55.000,-5.85159332104323,106.508833017519,2
6,1561568456000,2019-06-26 17:00:56.000,-5.83516088141276,106.603401096889,2
7,1561568486000,2019-06-26 17:01:26.000,-4.6171456997004,102.258544783272,2
8,1561568491000,2019-06-26 17:01:31.000,-0.470569314590756,104.176653649037,2
9,1561568492000,2019-06-26 17:01:32.000,-5.83502745318808,106.557043911651,2
10,1561568492000,2019-06-26 17:01:32.000,-6.83105740255499,106.882964871885,2
11,1561568513000,2019-06-26 17:01:53.000,-10.0570227782047,108.791968745985,2
12,1561568527000,2019-06-26 17:02:07.000,-5.82803791622591,106.519167891714,2
13,1561568527000,2019-06-26 17:02:07.000,-5.89964768379434,106.512401872942,2
14,1561568527000,2019-06-26 17:02:07.000,-5.86063997664906,106.489312814822,2
15,1561568528000,2019-06-26 17:02:08.000,-5.84969421242605,106.513369685317,2
16,1561568529000,2019-06-26 17:02:09.000,-5.81753600918731,106.521658980831,2
17,1561568562000,2019-06-26 17:02:42.000,-6.10361453081372,106.609835104399,2
18,1561568562000,2019-06-26 17:02:42.000,-6.12508087501282,106.628282661611,2
19,1561568564000,2019-06-26 17:02:44.000,-5.90277498409352,106.506174759006,2
20,1561568590000,2019-06-26 17:03:10.000,-6.03525513415523,106.613506394333,2
21,1561568598000,2019-06-26 17:03:18.000,-6.99648222996304,106.784415446396,2
22,1561568599000,2019-06-26 17:03:19.000,-6.55868105621641,106.71585061738,2
23,1561568599000,2019-06-26 17:03:19.000,-5.90130073271535,106.530557533842,2
24,1561568635000,2019-06-26 17:03:55.000,-11.6004219327571,108.454288455457,2
25,1561568784000,2019-06-26 17:06:24.000,-5.42156647031715,100.526265205602,2
26,1561568839000,2019-06-26 17:07:19.000,-11.5172357920301,108.584732766954,2
27,1561568899000,2019-06-26 17:08:19.000,-2.93512337934941,108.55075898149,1
28,1561568904000,2019-06-26 17:08:24.000,-6.16746553454353,106.644013769508,2
29,1561568941000,2019-06-26 17:09:01.000,-6.50942230804325,106.787141158913,2
